RecordID,Date,Country,TemperatureAnomaly_C,CO2Level_ppm,ExtremeWeatherEvent,EconomicImpact_USD,PopulationAffected
bd0789c6-c561-45fe-a1fc-111ce9301f3a,2021-06-14,USA,-0.61,396.5,Flood,2727920.74,3006782
117763a1-f362-42fd-b1fa-76beaa5af157,2001-09-18,China,-0.1,384.58,None,2848816.84,892128
51f786d4-d106-4926-a616-ae6b101ce115,2007-11-02,Australia,-0.8,370.22,Hurricane,8072383.61,4331596
16f954c3-d63e-4dbb-b1ff-c00c84e91aa9,2001-08-22,Russia,0.3,351.24,Hurricane,6016106.75,4142193
9d5a148c-0595-4af6-9d4f-eee45d1822a8,2022-10-03,Germany,1.88,402.97,Heatwave,8326209.82,1551408
98d4ddd2-72e1-45c2-9d55-269f418b2109,2020-01-03,India,0.77,382.58,Wildfire,4010846.95,1696904
bb8d532b-683d-4c2b-8b63-fc107d74079d,2007-08-22,Canada,0.84,355.52,None,8672219.27,185027
727a5f6d-f21f-4481-a815-5df427abab4c,2023-12-26,India,-1.32,385.44,Heatwave,1983665.38,2386379
3ba820b2-bfd1-4ff0-ad49-0d79719e19b6,2007-05-19,India,1.56,419.16,None,2647089.86,4954557
fd3c7f95-85aa-4ee6-b577-ebb949fe0166,2016-11-26,USA,1.33,419.72,Hurricane,1865861.58,321022
cf6f3c33-ebc5-491c-bb73-05b585e5d080,2015-10-17,Japan,0.8,365.66,Wildfire,9929398.42,386187
127a0996-6187-4f28-9b1d-f4913d2da553,2005-05-18,Japan,0.2,382.07,None,1385103.2,1087246
ac31eed7-263e-44ce-af30-299af5700696,2012-02-27,USA,-1.68,368.56,Flood,905581.78,2134791
1cea7bed-7e3e-4193-a47b-62a2d55e1e42,2016-10-05,China,0.02,380.03,None,4285210.66,2980092
d733aa52-9e82-481f-b692-45c172fb9933,2021-04-27,France,-0.15,363.29,Heatwave,761269.91,1398863
19e3c8a2-de0d-4b1e-938f-e4e0c3e74328,2008-03-13,Japan,-0.12,375.53,Flood,8231287.92,1117001
a46f119d-d998-412b-80b1-54825f69581a,2022-03-15,Canada,-1.77,386.17,Flood,2964104.9,3104443
88c2a9c2-b834-41cf-a390-7ff2a70c975f,2018-09-11,Russia,0.35,381.28,Drought,2080289.26,590499
4e04137b-a3e2-4f9c-9324-32bbb0048303,2004-08-08,Canada,-0.39,403.53,Flood,2512609.55,1748438
487ce3bc-2fc9-421f-b0df-5ce19e7b05ef,2021-08-22,Germany,-0.04,359.2,Flood,1168779.97,888260
96a70396-1306-43f6-903a-48201efa8cec,2019-02-09,Japan,1.98,389.92,Hurricane,3790330.75,4134017
a24631e8-04e3-4b68-8c0a-dc4ded38711f,2016-01-18,Australia,0.78,360.84,Tornado,9872804.38,3754133
ab471638-aeaa-46f1-8278-7e806c10cd90,2002-05-16,Brazil,0.19,364.08,None,3198018.96,1057903
f450680f-46d6-4b5f-997a-77782ab3cac9,2003-03-07,Canada,1.73,370.33,Flood,1455656.17,871908
1db52889-8fd9-4f0b-a525-1a6d994c4d5d,2005-12-07,Australia,0.85,355.37,Wildfire,7575546.63,3153077
d09a2084-1aa5-4c44-8b94-be221e4c21b4,2017-07-04,Brazil,1.86,400.87,Drought,2968492.85,664191
7ea7effa-4d66-4afd-ab3c-53a37f2db78a,2020-04-12,Canada,1.93,416.34,Drought,9292780.95,1405231
c02f4553-27fc-43c3-af50-0841f4ee0dda,2006-09-22,USA,-1.0,400.22,None,8608739.3,2152575
308d1e11-545a-4465-acfc-d932e8ef47c4,2017-09-13,Australia,0.43,405.68,Hurricane,7025560.77,1518022
193b4a0e-23ce-4e21-86ec-2ea1565ec354,2017-08-02,China,-1.55,362.83,Wildfire,3395592.42,2681687
4dabb54f-459e-4158-954e-1d1b9dd37a15,2009-07-21,China,0.87,365.77,Wildfire,8207396.35,3678734
c5e647bb-f496-4684-8200-702b75c209ba,2022-02-10,Japan,-0.5,395.08,Wildfire,22185.72,3016565
64f227f9-10f0-46d3-888e-0feef26657f6,2001-09-30,India,1.15,410.45,Hurricane,1893372.67,1832093
c01bccaa-ae42-48de-a04d-455e7ad0730e,2008-01-02,USA,-0.27,362.92,Hurricane,8369945.76,4402532
c6f28857-e96d-42d5-a3c4-d2eb078da712,2000-01-09,France,-0.22,379.87,Heatwave,7932699.08,3360582
31df9b99-719e-4bf4-ac01-c46ea5a178cd,2008-11-13,Russia,0.36,402.28,Wildfire,5998777.37,4555078
705172e5-2742-4f05-b663-ae8cdeba9176,2008-08-02,Japan,1.33,413.93,None,8411988.44,3366475
8d69051a-3b0d-4ea6-9e3f-c04f4d9aadd2,2004-08-11,Canada,1.93,354.18,Flood,8938804.7,2128672
ab82d8be-d4af-466a-a133-b122bc7116dd,2007-08-28,Australia,1.83,400.88,Drought,6859625.32,2185754
61b20ba5-5e8e-4bf6-8d51-e2db56da8144,2021-09-15,China,0.31,368.96,Hurricane,1641395.84,4560115
42633a21-7ace-4e44-8a7c-00f97e8935c1,2004-10-18,Canada,0.53,409.29,Heatwave,1412320.4,1246044
1aa86ecb-b9a5-4a46-9418-b12bb26e1cef,2023-03-19,USA,1.74,392.61,Wildfire,9261233.03,1522220
dd12342a-9d48-4468-94b5-55fb208ed1a0,2008-09-16,USA,0.08,386.62,Hurricane,9726291.84,1178106
246d1566-16dd-4f14-b546-62d8b5320e20,2002-03-08,Germany,0.92,385.77,Drought,7980981.8,1342045
7edd4658-5fb5-49c1-b9e6-532cb17e49e0,2011-02-17,Australia,-0.89,389.87,None,5590892.09,847827
483693f5-000d-41d1-bd37-81ca1e4dbcee,2013-02-17,Brazil,-0.54,369.8,Drought,7605510.51,1927336
4b2c352b-f66b-4e1f-84ae-ccd2cf145e59,2007-06-05,Japan,-1.75,411.12,Tornado,5132759.26,576865
a060a4cd-40d5-4cc6-9cf8-fd348f952d2c,2014-05-04,USA,1.27,352.23,Flood,7378934.61,4549128
6925b358-4607-40c5-ab2d-5f02f6f08052,2011-06-22,Australia,-0.73,391.17,Flood,6101913.21,3451765
13ec011e-c112-4433-b19f-38e6b1139f2b,2021-08-24,Brazil,0.76,380.03,Wildfire,5655019.02,4239494
6d330bf0-c103-46d0-a36d-b5ed2c61cbfd,2019-01-15,Germany,-1.58,362.28,Hurricane,5976024.26,369818
69f03ede-8f98-4422-949b-92da3f06ffa0,2023-10-14,India,-1.78,372.26,Flood,8396108.82,936652
c4bb7e36-fbda-4a63-853f-63817b7f8768,2001-03-09,Australia,-1.92,374.54,Drought,6966051.8,4536549
7a2a1a0a-ae62-44ac-9c1c-d00d894e340e,2023-02-25,Germany,-1.9,416.03,Wildfire,6828889.97,2899326
71207339-9665-4c53-9792-197478ac65ba,2008-09-13,Australia,-1.93,361.04,Hurricane,7491615.37,424228
bf3f3fa2-eafc-4145-a9c8-5911e93e7b6a,2018-01-08,China,-0.08,369.05,Heatwave,8860403.89,2736539
e67efeb5-53a6-4a13-a1fd-f18df8f3d294,2001-04-04,USA,1.54,378.1,Tornado,6362275.02,2566147
baeeb4f0-3224-4ee4-ae50-c45ba10ffdc3,2019-03-07,Brazil,1.37,375.46,Tornado,6243478.05,4808982
b1f39619-a143-44c5-ba69-77378953a216,2009-01-04,France,-1.38,400.12,Heatwave,1182081.02,3193004
a384bda7-90b7-43c2-b6aa-4a5a18987762,2004-04-16,Russia,-0.96,400.48,Tornado,1796624.65,3425482
f85357b0-b605-4f9f-98cf-beecba305b37,2019-06-25,Russia,0.1,381.25,None,762769.63,3923165
2765d14c-0807-471c-b6f5-24d1a7e825ad,2007-01-15,China,-1.34,367.97,None,8442113.9,233290
b917a167-1e62-407d-9a11-6f0fc6c0b266,2007-09-16,Brazil,1.2,356.82,Flood,6801637.43,3562523
2e9d01fa-7d0f-492c-8338-7166b04b4076,2010-10-18,Canada,0.2,405.66,Heatwave,5321992.95,974142
d86eae8f-2867-43d4-96bb-e13ff70095f0,2019-11-09,Canada,0.82,358.32,Wildfire,6029811.22,1190326
784fc9d1-7303-4fae-9b4a-8e792c3354fa,2011-03-27,Russia,-1.51,387.12,Heatwave,8967045.69,4824666
3333e2d8-507c-4a29-8fa0-0b6ed2488dec,2001-04-06,Australia,1.84,386.22,Tornado,5038688.67,2227039
6eff85da-1a5f-4c97-b2d5-9fafbe0c750a,2021-10-08,Canada,-1.74,410.76,Hurricane,1129085.37,4265559
a01a4df0-9df3-4e54-937f-873975ca0b1f,2019-09-10,Germany,-1.36,409.07,Hurricane,6306468.23,2863044
07957a66-752e-4528-a5c5-4b8337dd079b,2019-05-07,India,-1.12,363.18,Flood,7083927.7,4811349
a6e0fb88-c536-4566-8009-cff56677c8d2,2018-03-29,Japan,0.18,397.88,Wildfire,5939397.03,2810692
4d357fe9-f1d8-4726-bd95-cf688700916e,2006-06-14,Russia,-1.33,390.21,Flood,6426204.8,49060
41b672fa-3c24-4acd-9c13-660b2706d40d,2019-03-24,Australia,-1.6,376.34,Wildfire,9841921.65,706085
1db1dbae-94f9-4b30-80e5-0724cab06169,2004-05-06,China,1.57,359.96,Heatwave,5600592.22,47185
40cb1601-4bde-4b67-8803-fc95e64709e2,2009-05-30,USA,0.99,398.92,Flood,319966.87,3791231
8c421d9e-e0d2-4ea4-98e9-9c05f300dfc4,2003-12-17,Germany,2.0,363.18,Drought,3948915.29,3648229
751fcea9-3504-4247-83cd-40d2315d0e84,2021-01-24,Russia,1.19,357.41,Hurricane,4507474.28,4921044
4626de21-8b96-4378-b68f-5701fd39954f,2000-12-27,Russia,-1.11,373.53,Drought,7867298.74,1312982
71488791-7e9e-46e2-bc81-d351d81180da,2018-02-09,India,1.84,373.51,Tornado,8203211.52,4485511
7d799a51-b750-4de8-9dd7-4d0456aa73e0,2001-08-06,Russia,-0.05,368.72,None,7401449.34,2959811
bff164ab-b3a3-4984-8825-d6eaa1b117ee,2006-10-18,China,0.4,385.56,Drought,5298141.88,2966590
350bfc03-2e12-499a-80f7-70d8c374599c,2021-08-19,Russia,-0.78,353.5,Flood,2804998.3,4624509
b34e3c8a-071a-47d4-a40b-fc6d4c8362fd,2001-07-07,Brazil,-1.8,365.64,Drought,2696685.47,1318885
7115a321-9b8a-47ed-bd70-5a0c8ebe2efd,2002-08-31,Canada,-0.5,405.91,Tornado,4220813.98,1632879
2c6e266e-04c6-4f15-8488-c1fa2f5f2f23,2000-08-31,Japan,-1.04,374.31,Heatwave,8850358.72,275372
259bc826-bdf1-44ec-9119-cab000708e77,2006-06-09,Japan,1.65,350.41,Tornado,7618278.87,3460697
d94aa5ff-e4f3-4066-81cf-4f3350ebf128,2015-06-23,Canada,-1.53,394.5,Hurricane,4508579.95,3956552
20215c0f-8ff5-400a-8268-d71fab565ef8,2001-05-15,Germany,-0.38,398.96,Flood,7280140.21,4203044
a28a060d-2c6f-42ce-9640-77c2e4801d01,2019-08-25,Japan,-0.13,350.95,Heatwave,7936892.48,3091825
7829ea30-4b75-4491-8c07-0addc4e67bad,2010-09-03,Canada,-1.67,357.33,Wildfire,4395990.4,284160
8326be32-1c8c-41eb-85e5-7e41799386a2,2023-05-09,Brazil,0.95,375.21,Heatwave,2411145.81,3428775
eaa4ea16-28ac-4fb5-9e76-ce64a32c5179,2001-08-16,Russia,0.9,378.17,Drought,2629142.08,3324153
33b15cd0-6ae7-4458-9266-e6f1cd5986b1,2001-10-15,Russia,1.64,412.97,Flood,7858685.92,3551433
b2b04b81-f895-4869-a410-2718d30585bf,2003-08-09,Australia,-1.85,410.03,Hurricane,8414582.7,3673692
25cf3e62-182f-4d67-bd78-b1110ada7f06,2015-07-18,USA,0.92,397.63,Wildfire,4426662.99,2031576
d11c70ae-f53b-4374-bf64-f6611275c2ce,2020-03-15,France,1.59,383.19,Hurricane,6652970.8,1154066
c5b8355b-27c8-467c-96bf-5778890e01b3,2001-10-06,Canada,-0.92,402.62,Drought,5199344.45,501542
e6b77fd4-6172-4f99-aa17-97514bb7864d,2001-12-10,Brazil,-0.22,380.44,Flood,5740456.58,267638
8a938245-78f9-462e-b1b2-ad3371c6477b,2020-12-05,India,-1.79,379.97,Hurricane,575885.41,1280699
361a73a6-6bb4-4083-a8bf-33ac0b3d3414,2011-03-16,USA,-0.34,386.59,Hurricane,1377216.34,3314328
67d0f8f5-b6af-4d56-8b12-60a863afcc84,2011-01-30,Australia,-0.46,407.28,Heatwave,4966746.19,1108178
4a6f3493-680e-4d19-b50b-2e97a2660d0e,2001-12-06,China,-1.47,409.7,Wildfire,2357531.32,655858
901fcd1c-75e5-49fa-9cf3-9c7f383c94f5,2022-02-04,China,-0.69,379.7,Hurricane,8128964.86,1434308
0b7ca55c-3ae5-4ec3-ab73-2527c03cc161,2012-11-07,Brazil,-1.43,416.19,None,3874328.97,1425197
b4129a6f-b0c6-4858-b0a2-3274ab62a187,2012-11-14,USA,0.61,380.46,Hurricane,7380137.51,2542184
ba0c088c-4eca-4a98-b5f0-64409cb8f35d,2018-10-06,Japan,1.21,396.78,None,8705636.08,2088190
75f57eb0-9023-4f1f-ae7c-ff4e6c6dda3a,2006-03-29,Germany,1.65,403.02,Flood,5243261.63,364655
704182ee-6d37-42a7-880f-21a3d16a782a,2009-09-07,China,-0.82,382.5,Wildfire,1358937.73,3385017
a00e1c24-881a-4688-9fc8-c259274093da,2005-02-05,Germany,0.53,386.64,Drought,9527949.08,3575311
3ac208bb-ded0-46e2-be26-c0917d1775cb,2021-07-19,Brazil,0.26,410.23,Wildfire,8319792.9,1043356
f61dcd0f-73b6-451a-987c-d502807b2976,2002-08-04,France,-0.14,356.37,Flood,600169.22,3067469
8342019e-9367-42ce-8dba-fbfbf75cb69b,2022-01-16,Brazil,0.5,363.28,None,1700198.21,86078
afc73039-5d09-465d-b047-5e268c60c345,2004-07-15,Japan,0.57,352.06,Tornado,5934486.16,25536
2b7ba5c5-ea6c-4492-b979-e09afb777840,2006-12-23,China,-1.89,352.22,Flood,4692265.82,2628973
411f483c-89d1-49a7-93f5-29cbe8d87edd,2014-03-29,China,-1.21,385.23,Flood,6781431.6,2987010
0a75a77c-b717-4385-a1e1-3c2eef0d823d,2018-09-08,Canada,-1.83,369.34,Heatwave,7467402.85,831418
be86dd35-6424-4739-b13d-af11441976b4,2013-06-13,Australia,0.16,372.34,Tornado,4223720.46,1989004
6d9cd6ec-79f0-4cfe-b841-85fb37318cd6,2000-01-04,China,-1.07,406.33,Hurricane,4750380.31,2222614
78949e87-cd74-47f9-b963-155ca8b0a5ee,2004-05-22,Germany,0.08,418.72,Tornado,8944953.62,3523061
6b7b330f-994c-404b-9da7-19d99867f506,2010-04-22,Brazil,0.28,403.56,Hurricane,2842151.79,3406578
297c9b31-02a5-4c0f-9002-32805a6b9849,2014-06-07,Russia,-1.08,413.46,Heatwave,1467566.16,1710759
359428a5-cb2d-458a-9310-7ca246684266,2016-03-29,USA,0.99,367.71,Heatwave,6096552.02,1843638
5d776a3d-d032-45d9-9a30-6f24ea310b44,2014-09-11,India,0.86,371.0,Wildfire,5929740.63,2386308
9a7e9190-282e-47ee-9c20-a7e804e9b248,2013-06-13,Japan,-0.51,385.12,Heatwave,416342.86,1899249
183a3f88-03d4-4d8d-a5bf-23856ecda72e,2007-06-05,Canada,-0.76,357.12,Hurricane,2289343.5,309824
61856bbe-a35f-4771-99af-d1a39dda2cf0,2005-07-22,Russia,1.03,360.27,None,6468317.44,360567
a308eead-bd55-4f0f-8291-07ebb177c95f,2015-05-29,France,0.2,390.77,Flood,6214490.91,3422002
eec7cbd4-b9dd-4896-8ce3-0ca066ef01c3,2015-04-11,France,1.33,350.14,None,3874145.87,2400217
e9c8b61b-f199-4462-900e-9610cdd7a65a,2010-03-22,Japan,-1.93,356.37,Wildfire,2288393.14,3946530
7eede0f3-c1ba-4deb-b4c3-39139e39cdce,2006-10-12,Brazil,1.58,393.22,Drought,6530507.52,2640617
435c0eb4-dcee-4c9b-98a5-2df1d257589a,2012-12-08,China,-1.44,393.28,Flood,2666740.17,2808080
785950e0-943e-4e58-bbfe-96192df9ba56,2001-01-27,USA,-0.39,358.79,Hurricane,9584697.45,3276604
ff34c03c-f245-4427-9ce4-fc7f27e4b3ef,2020-01-06,Australia,0.54,374.27,Wildfire,427843.22,2876045
3b9ca362-2545-46db-ad30-db135d25f7e1,2013-01-30,Germany,0.07,392.72,Heatwave,2329999.47,2233072
6e98b5c6-d546-4d43-95a5-6c93eb1cb3f4,2016-02-29,Germany,1.76,409.81,Flood,4136756.3,1888303
a81701cb-9b36-41b5-99d1-81a984bb7116,2012-08-01,Canada,-0.91,408.29,Flood,9430422.21,1872799
d50c8e90-d79b-427f-8d6d-fac1e1f728fb,2017-11-14,Brazil,-1.9,410.59,Hurricane,8729067.35,1907348
dbb0b3aa-e4e2-47bd-8f0f-1f77f9a406a6,2006-06-09,Brazil,-1.42,358.25,Tornado,9070094.82,4946859
78025130-b6cb-4400-bf3a-92a4bcd2fe53,2012-06-10,India,0.04,407.58,Flood,46326.97,2734683
9eb59b64-be60-45a6-ae86-e99af0ef5770,2005-08-18,China,1.58,362.5,None,7563740.14,1520579
c640bf96-61db-425e-b1ed-7ef685adcba6,2007-07-21,Australia,-1.26,376.65,Tornado,8768150.78,1057133
a906a990-452a-42d0-8d49-a1e085f72df5,2017-07-13,Russia,-0.15,419.11,Wildfire,5544057.12,2719239
2a94cd97-194d-4540-b7aa-e38c941f7428,2020-04-25,USA,1.86,409.39,Flood,2804625.38,556479
00f4894d-d4a3-452a-95c6-f41eb02a95e9,2021-07-16,Japan,0.41,410.18,Tornado,8919764.94,3449344
cb56de3d-6dfd-4df9-9678-6d7559e9fe31,2022-10-26,Brazil,1.15,366.21,Tornado,1205319.96,3426099
91d810aa-547c-46d4-b532-cd59e3d6fd9d,2013-09-11,Japan,1.04,394.8,Hurricane,3404853.89,3899290
d7b21d3f-7f21-480e-8db5-8137b08dd146,2003-04-02,France,0.47,378.45,Drought,108061.41,4209977
a8d18d86-018d-44f3-8f17-985e408cd532,2007-06-12,France,-0.56,412.75,Wildfire,8322024.99,2252687
1b9f800a-2cad-4e44-b4d8-a4e67632002b,2006-02-16,Brazil,-0.42,411.22,Tornado,2414704.54,418073
122b1ab7-d858-4791-a82d-a41eea9e348f,2020-11-21,Russia,-1.43,395.12,Flood,4311274.44,1550573
cc18ddeb-dc8f-4fa3-b4b3-3c22b84813d5,2012-10-10,China,-1.64,372.33,Drought,8095826.39,1019437
a9eae5f3-a849-4125-83e0-cc61a805e008,2022-09-16,China,-1.63,393.69,Drought,9419382.03,1689980
6aec48df-bc7e-4b04-96a2-bf19eeb26cad,2005-11-12,Australia,-0.5,356.79,Tornado,5132188.92,749489
709c4d3f-9247-4229-82a6-b969437f6ca0,2018-07-29,USA,1.02,366.3,Drought,6783135.17,1810084
e2e1b3cf-1947-4447-b122-7463878725d9,2008-10-29,Japan,-0.04,383.88,Tornado,7344770.36,4891930
1fe07e18-f1bf-48b0-8336-41b1db65a691,2018-03-05,Canada,-1.4,375.82,Wildfire,836085.27,3761085
4b18fb09-f150-40f7-8f75-1260f484a59a,2020-09-20,Japan,0.46,369.58,None,9403825.58,2385485
571c0659-dbc6-490e-b62a-f66c7cd2b571,2001-07-23,France,1.55,409.78,Wildfire,1649196.76,1611455
552e56b8-5883-4475-ac5e-ab7ec446f5fa,2022-06-15,Japan,-0.25,416.07,Flood,6193096.29,114379
275e4e87-b26e-407e-a2e2-2068387dbaec,2005-07-23,Japan,0.82,380.44,Flood,4827439.04,1733761
96e09bdb-e225-4267-b2d6-608f9b0b8022,2002-11-27,Germany,0.19,364.04,Flood,2992519.83,854363
16a738f3-4c23-4050-abe0-deac5a78d8a7,2005-10-23,France,-0.95,411.31,Flood,1518039.5,3525544
1df6ebc6-86e0-4953-b7dd-cecfb6547684,2022-02-15,Australia,0.73,403.35,Drought,8559525.37,3240670
d0012ed8-8cab-4897-9f70-1401b34a27bb,2018-06-24,India,-1.83,378.97,Tornado,5436866.73,1442685
b523da8e-930c-4c58-9661-d03961f3a809,2008-05-11,Japan,-0.01,387.72,Hurricane,7709442.05,1043767
f36627a2-2c6b-4e99-a86c-5853b0fa2be7,2016-10-01,Germany,-1.64,369.83,Hurricane,6587560.17,2897868
69541778-4e50-4f22-b18c-e8ca8992cdc1,2006-04-22,Canada,-0.75,418.16,Hurricane,5915747.35,4077078
51092722-49aa-4466-9952-090e0e872c17,2002-10-16,Germany,-0.64,393.35,Hurricane,5384125.95,2792692
64cf5ced-3a06-49e2-a6ea-c94d146ff925,2013-12-29,Germany,-0.83,385.99,Wildfire,3480083.71,1444062
5b140697-7645-4df2-8b3e-9c97444a66b2,2011-05-13,Germany,1.2,402.62,Flood,4005767.42,1548856
42086c88-7035-4959-ad5d-42089bbbcd58,2005-03-24,Japan,-1.34,407.46,Hurricane,4994202.05,2767869
4104ab16-adb7-45b2-937f-314b3f4d176d,2013-06-13,Brazil,-0.08,414.62,Tornado,315128.47,2688461
cc802edc-ae2e-46e0-805d-e1f8f04746d9,2005-08-24,China,-1.91,397.85,Hurricane,6897529.19,3255661
3dc64c23-edae-45cf-9e7c-16ce3ea0fafd,2011-01-21,India,0.34,373.04,Hurricane,4734002.28,1414833
f1111efe-6c75-4f22-a21f-5dfe989f9275,2013-09-02,USA,0.8,407.87,Heatwave,2765750.19,118336
aefce989-d96d-43a1-a08b-4930d0e18ad7,2007-02-27,Brazil,-1.35,417.39,None,8331543.61,3077444
35f192c7-d66a-47dd-9bbd-6be59dfefb11,2008-02-07,Japan,1.66,386.36,None,658198.16,3334649
8ef2eb43-bd56-4b8e-9572-10d262e4005e,2004-02-29,USA,-1.0,411.65,Wildfire,8650370.34,47817
db560b26-e59d-4a93-aa9e-378b147377f5,2010-11-08,Brazil,-1.76,413.83,Hurricane,2097036.44,2376267
e71cfeb2-c213-43a9-8c1c-826e64c3ecc2,2013-10-13,Japan,1.31,360.18,Heatwave,6398282.65,243669
fcb2b962-e29f-415a-a9ed-1ca0c9b35a1e,2022-04-06,India,-1.58,369.48,Flood,3269079.09,2871597
6076f7fb-9c18-4918-b50a-a145e2a9b0aa,2021-08-30,Japan,1.43,352.67,Tornado,222264.23,1335371
f23f0cf4-b5a5-4716-95c0-e24d23b557da,2018-08-14,Russia,-0.45,387.45,None,66430.96,3140328
e36fc39c-b183-44a3-a1b4-e0298d83a5ec,2019-02-01,Brazil,1.25,401.27,Flood,9653807.65,4037552
81bf1ba8-f7cd-480f-a324-fa5178bc61f1,2003-11-19,France,-0.09,374.89,None,1109742.23,174322
47cdf80a-0050-4f14-af82-dc0d003ed911,2019-03-05,France,1.54,373.73,Hurricane,7941537.01,3155704
a74e7f39-2a16-4ad6-9717-f0d667e601fe,2012-06-23,China,-1.19,407.99,Hurricane,4770330.15,1985014
4d963b73-364f-4811-b0a0-5751d4dd3e7a,2001-12-07,India,1.6,406.79,Drought,1811480.41,1470684
9c7d121d-cd83-43b4-a190-9ecd948d172a,2010-01-07,USA,-1.13,358.52,Hurricane,5766576.76,3173839
0de72ce9-11b2-4ccb-a032-1dd4fb56df3c,2007-03-29,Russia,-0.26,378.9,Flood,9952053.29,1349126
1dfd6fde-3c2f-46bb-aa3f-9d8b57ac9439,2016-06-27,Australia,1.68,395.9,Tornado,457912.07,1457706
84edc326-d8a6-4a3e-904d-0b080b493056,2019-11-30,France,-0.13,409.33,None,6672694.89,4036901
5aa57475-4501-41b6-aabd-96b48ed2c5aa,2015-02-15,Brazil,-1.22,413.67,Heatwave,8567440.26,1804380
84b6d542-bb2f-4371-b59b-b6c45f6da8e8,2007-10-29,China,-0.1,399.66,Heatwave,651960.21,2382871
5b6bb144-5b84-4f08-8782-0bcc2bea7e30,2014-10-01,Australia,-0.91,376.44,Tornado,9664131.09,2063694
4ef9d504-f773-4b48-9513-df9cfe5ce6b3,2005-12-06,USA,-0.91,370.57,None,3914506.47,4511428
b780175e-f722-481d-aa4d-085f886e1dda,2010-06-15,Russia,1.72,409.09,Flood,1087323.48,3368847
cffdc63f-5e1e-45f1-99ff-32c9a84ff681,2004-03-30,Brazil,0.37,361.26,Hurricane,8188284.04,4817179
e90f23da-e84e-41f5-8475-82d396e9f7aa,2009-06-18,India,-0.11,417.85,Hurricane,6403737.23,2179287
e8ff298a-9b22-47cd-9441-e392bab39f4e,2005-09-05,Brazil,-0.93,350.09,Heatwave,9631785.24,2497704
d96faba7-40e9-4c7d-92fd-dfe2352d7a87,2016-12-21,China,-0.18,350.4,Drought,8956134.13,3980887
2f739d7a-ed4e-4e0e-b000-c3a6e6b7628c,2006-01-27,Brazil,1.03,407.22,Drought,9642822.75,2510086
10f2bb34-3be9-449f-b577-e35d2a641579,2006-01-15,USA,1.97,366.81,Heatwave,2381403.46,524546
21383f61-888d-49da-9f2d-2ab4a1bbefb1,2016-01-24,Canada,-0.72,365.5,Flood,5178605.25,2496021
f5d555ec-b275-4be7-9f37-d2fff2b17d93,2017-09-21,France,0.69,371.61,Tornado,8632337.52,2907211
dc281559-41df-4861-ae56-4448fdb73cbd,2010-10-18,France,-0.38,416.35,Hurricane,4266623.46,2087592
4cf4bbc3-c998-4c4c-98fa-55b8cdfc1e71,2016-06-18,Russia,1.37,371.31,Drought,1285245.84,681334
3575464f-7290-4898-81d5-f75e13fc4e46,2015-06-08,France,-0.39,357.12,Wildfire,2055216.35,3961204
7488744d-05b6-4821-abb6-43999709a4f5,2002-11-14,Japan,-1.04,362.28,Hurricane,7149206.31,1700521
eb80ea5e-3fd6-4a98-8ed8-cd3706dcb803,2010-03-05,Germany,1.45,392.51,Drought,591177.45,2942764
780e86a0-fd02-45a0-9280-133410d1b7bc,2018-07-12,Germany,-0.26,367.28,Heatwave,4590550.86,4085445
07019a95-c970-4d14-b9d0-4056878638bb,2019-07-03,China,1.69,380.84,Flood,8519762.87,779731
3f1cc8f5-36b8-4a12-998a-3940bf19238a,2004-09-03,India,0.06,363.17,Hurricane,6917169.5,3909515
1a04a92c-b502-4c23-88f4-23a1820e0f19,2004-06-16,Brazil,-0.5,393.34,Tornado,2347096.28,2115549
7c1bb24f-a0c1-4a95-8ec8-a74755251b39,2010-11-22,France,0.6,370.17,Tornado,2128902.26,4067069
4a19d068-af8d-4333-a831-ca6ec1302294,2007-02-25,Canada,-0.03,414.29,Tornado,7611138.02,1171517
eb377a8f-9a4b-4959-b311-f4ae034af9ad,2002-08-01,Brazil,0.43,414.67,Drought,4325713.96,3140214
134dfe81-9545-4238-bc0c-8f6ab8afa7a7,2018-12-18,Germany,-0.62,381.54,Wildfire,6285576.93,1511300
2fe2ffdb-d259-4394-9b0c-7a601205e999,2015-06-06,Brazil,0.65,416.63,Flood,1503446.64,3158132
bf7ba9e6-03af-4c3e-8801-fd5501f65ed8,2002-04-20,China,-1.3,357.87,None,2801247.53,39668
dc05550f-4036-46d6-a923-045372b1c179,2009-02-03,Australia,-1.06,350.18,Flood,4197565.17,4376360
e9b93c88-b0c4-4096-8d64-c3f5d3068df5,2017-06-17,India,-0.5,417.98,Flood,5578235.83,2273743
ad393ca6-4bdf-4ecf-943a-a21672cf6b38,2012-07-14,Japan,-0.84,397.44,Flood,9793387.81,2738622
abf3373c-ba07-4097-95f5-accb2615b568,2017-11-17,Germany,1.41,391.89,None,7845089.86,897774
168a65aa-1d76-4e0f-a5e9-23e279348964,2003-12-29,Germany,1.09,368.36,Heatwave,4325184.13,2351156
dd90d9a3-77e0-406e-8e63-c00a61645557,2010-03-26,Canada,-0.28,355.05,Wildfire,9124278.06,1937641
7ffd50d7-74cf-4d30-baa1-895774fad414,2020-03-18,Canada,1.67,391.01,Heatwave,6444405.87,4265810
474d168b-6ab9-49f6-b5d7-498973215998,2015-01-21,India,-0.24,369.25,Wildfire,2695796.14,1969273
fb263ca3-2e2a-4456-a613-d9f038280790,2013-08-11,Canada,-0.28,417.29,Flood,3243063.17,2420901
