RecordID,Date,Country,TemperatureAnomaly_C,CO2Level_ppm,ExtremeWeatherEvent,EconomicImpact_USD,PopulationAffected
9085d34e-76c4-4efc-b99a-b725fdf0414b,2015-02-04,Brazil,-1.63,416.73,Hurricane,2120578.76,879335
6830688a-d0c4-4816-95c8-09a233b8ee02,2023-12-20,Canada,0.96,389.73,Hurricane,8091485.27,4640705
4442b968-0fe3-4e84-8726-ba4a7d55a4c9,2018-02-10,USA,-1.79,412.28,Hurricane,4266066.38,2277745
11fbaacb-c83f-4a82-9c17-c0416b49c42d,2013-05-10,USA,-0.36,409.95,None,5780702.98,3890360
131582c9-1015-40bc-943f-2fc60b0f285d,2016-06-21,India,-1.1,387.44,None,6693063.32,1779554
08ec382c-f333-4efc-a8b9-97b177987573,2006-09-14,Russia,0.65,411.92,Hurricane,4635178.75,4155456
57e42da6-c747-4818-bb79-3e82ea619128,2002-11-30,France,0.09,406.78,Flood,5032458.35,1747229
1d6f480f-1633-4fc9-8bda-26ea3ba317b6,2000-03-13,Japan,1.43,398.85,Hurricane,3709451.83,922933
0270e812-753c-473c-a868-4c8e7e62a53c,2000-10-14,Brazil,0.0,415.64,Wildfire,5424499.56,2560490
41bb5550-56c0-4b9a-92f8-b058ed9cef62,2005-06-10,Brazil,1.86,406.68,Flood,6245904.51,2028173
65c38968-bd2d-4985-a52d-e4b684d7cc58,2018-02-22,India,-1.55,351.65,Drought,3624829.16,4705416
58554597-a00b-4013-926c-34f675817ed0,2008-03-29,India,1.66,399.36,Tornado,6700591.88,312367
956fcd3b-7f34-4c31-857e-a6478b611453,2012-09-25,Canada,1.44,367.82,None,6635496.07,3949748
635e84f0-ad7e-4626-8a20-a4d0f77ce29a,2020-06-04,Germany,-0.38,362.42,Wildfire,7877492.23,834371
3f0e8645-75b6-4298-ab54-a7d5646e96a9,2015-05-18,Germany,0.32,404.5,Drought,7169957.68,3088149
bd6ba9e7-1910-4af3-87d1-b58a54633919,2011-02-02,Germany,0.88,374.74,Heatwave,8892374.36,2826121
6a1a582e-2f5e-48e8-a165-1c6fba846800,2000-11-08,Brazil,-1.1,407.7,Hurricane,9729092.17,2118039
29a584a9-7b46-46e4-98e1-f9ac0eaea829,2008-01-03,Japan,1.63,370.46,Heatwave,9755597.04,1008945
42bebeec-1cb9-437e-9456-329bd4228dfb,2000-11-07,Japan,-1.46,373.41,Heatwave,2972360.27,3587393
72c6daae-e5a2-4001-b360-a06d4fff4df8,2011-11-16,USA,1.68,365.57,Heatwave,1527110.56,994314
78a5c226-ae6f-4c94-9182-ded8d5f2bba1,2003-10-26,USA,0.37,377.29,Tornado,4846523.61,1359762
b6dc71d0-0b85-4cb4-8952-f602240898f7,2012-02-15,Japan,1.12,361.2,Flood,9788470.22,4335938
19fafb4d-1ddc-4a09-ab4b-680d6ef443f4,2021-04-10,USA,0.01,385.65,Flood,5494175.03,2573290
140852d4-43c2-4b86-86ff-d3903ada25b0,2003-01-03,Canada,1.49,401.81,Hurricane,4184636.9,1174962
181d5e06-bb88-4a47-b4e5-08c572977f8a,2021-01-16,Japan,1.6,372.59,Heatwave,4057371.68,694011
1a8bfb68-03b6-482b-a72d-c9d690709595,2021-11-30,Germany,-1.93,393.45,Heatwave,7133761.16,1020620
0b77ad10-b053-40e2-ad3f-ce75ec38e19c,2004-11-20,Russia,0.24,360.9,Heatwave,2071850.74,4620359
724136ad-5b33-4ef8-a16a-2b489a7d0733,2009-01-19,USA,1.56,398.31,Hurricane,1618747.41,1392786
01d6cf50-3086-4cd1-a173-8c7684957e26,2004-07-09,Germany,-0.09,392.42,Tornado,336894.21,2313871
049e3d9a-ca59-4664-97e5-d3d41e132d4b,2010-10-27,Australia,1.61,382.49,Drought,6113799.41,361843
84891cc4-2539-4fc7-aa6c-6964de6cceee,2002-02-27,Australia,-0.29,404.59,Drought,2960560.61,4236474
6280c0a4-a1d1-44ae-8e21-96e99c4778cd,2018-02-08,Russia,-0.45,407.31,Heatwave,1678145.55,1423246
b66dd732-9326-48ee-a281-bdbb860c6b36,2023-11-19,Brazil,-0.4,350.3,Drought,4941666.85,2875107
4ba184c2-5cb4-48bb-a84f-4f1d10697b57,2010-03-15,Germany,0.28,365.34,Tornado,943707.14,4172776
b23d71a1-5016-44ee-a3d2-b0f154d7ba8c,2003-02-28,USA,-1.71,362.23,Heatwave,9855866.34,1134267
43f4c2b6-bdf2-4892-9cb5-eb590521dae9,2015-04-08,Japan,0.51,395.74,Wildfire,7462596.22,1114719
ff074b9f-2569-4a7e-82bf-558d470a87b3,2014-09-15,France,-1.94,405.88,Drought,9900447.53,3846929
2a00679d-9090-4d66-b724-f8ca74f88b59,2016-11-01,Australia,0.82,360.63,Heatwave,5295387.24,3620082
afd50280-cc03-4dad-bfec-2b19978f78f1,2003-11-14,India,-0.9,398.08,Hurricane,7807016.62,246981
86af7186-54d7-4ed5-8e06-b8fda330278e,2021-09-21,USA,-1.13,363.7,Heatwave,2181389.55,853636
27868e7e-bf11-4487-908b-fa48d33c405f,2005-05-03,Australia,-1.84,397.09,Hurricane,2419075.99,1327501
afe5e60e-34a1-460c-9c2b-e077be2bc0e2,2017-05-08,Germany,-0.4,413.1,Tornado,5323337.85,4743949
71a3277c-7b27-4be8-b35c-221f5a53d9a4,2012-06-22,USA,-0.84,362.81,Flood,9170852.03,1914426
96423b6f-0f4f-4951-a2d3-b130bd55eedd,2022-03-13,Japan,0.17,383.97,Tornado,136556.16,1763353
7ce17cda-c8b5-42af-9956-0591ba91a9a5,2023-12-07,Russia,-1.86,383.74,Wildfire,7829989.95,3705083
d7c52e9b-df38-4aee-9f8a-59100994baa1,2002-12-06,Canada,-1.38,400.22,Wildfire,4467061.79,480787
e5ccd5b0-6dcf-4f08-a0fa-9977d91db3cf,2013-05-18,Russia,1.09,395.07,Heatwave,8661306.77,1462455
3bddd504-7a9d-4412-ac43-f730a3e4e286,2009-02-25,Canada,-0.12,381.78,Tornado,1538399.36,3951468
9c50d321-5d59-4f32-9c0a-d9467c6900eb,2002-11-12,China,1.84,386.48,Heatwave,1472917.88,1328661
e2daf00d-0448-4caf-b1f6-33ae8880b50c,2010-12-12,Canada,0.19,396.86,Tornado,8447160.05,3910118
3c0cf180-d906-4f91-815d-10c215db57f5,2020-01-29,Russia,0.5,397.6,Drought,1897782.72,456835
ac816165-a7fd-4ff5-a3c0-d7a5011dd170,2017-02-09,Brazil,-0.57,374.47,None,2626190.22,1140173
f1d16958-5131-4918-b725-3bb214b061f8,2003-12-22,Brazil,-1.27,387.43,Hurricane,3171580.27,3639821
6f8e2427-5df0-4b9c-984a-aa35ecff4b36,2018-09-08,Russia,-0.19,357.19,None,1939724.38,4741475
b1402788-5cad-43df-a947-b0376bf03798,2003-12-05,USA,-0.57,407.59,Heatwave,4311152.59,4900903
39eca70d-e411-44d3-9a46-5f849260c48f,2022-10-18,Germany,-1.08,396.76,Tornado,9889336.16,1368590
033c935c-65c8-4710-b8af-a7e5d61eeaca,2016-07-31,Germany,0.27,373.9,Drought,7769923.96,1871630
13b49a9d-a8f7-46ab-bfa6-c6f74688e9f7,2011-06-24,Japan,1.06,377.82,Hurricane,2210833.93,901123
88b59838-72b9-45aa-b891-da5d0f76e0ad,2014-07-30,India,-1.29,384.38,Flood,9364896.86,1826442
960c7078-f80a-4906-898a-2a34ec4064ae,2019-09-03,USA,1.05,391.26,Flood,7514992.44,4488479
68b88d6c-cb21-4824-8b51-2d1e302d25f2,2005-07-21,Canada,1.7,404.96,Drought,2746376.37,1993103
040aeab3-9088-4a8f-973e-12563d69faed,2018-09-20,Canada,-1.81,354.02,Flood,4899486.74,2192391
fd4a2c5e-7457-4450-a0b1-1a4bfb7f8cdd,2005-09-15,Brazil,-0.16,378.32,None,5326610.13,1389759
6e3ab9c2-33a9-483a-9c1a-249d748670f3,2013-09-05,France,-0.12,381.12,Heatwave,3550594.29,961525
9b2c011d-44dc-47c8-912f-77718c59d5aa,2004-11-14,China,1.12,399.97,Drought,7069883.44,306966
e2a478d6-7fda-4ce1-b129-1490a8add528,2011-03-19,Japan,1.79,410.18,Wildfire,643564.71,4139771
bd50f9ec-4b87-4a65-a406-02bd8335197e,2021-07-14,Australia,1.22,355.39,Drought,985657.3,722171
0eaecb9d-18bc-481f-9b3b-c2d31dc7c40b,2015-11-18,Canada,0.76,409.28,None,4027166.52,177632
028f5079-90bb-4fd0-ad10-16a0c7a7302a,2016-08-12,USA,-1.3,415.21,Flood,9235417.4,1278374
b163a3ea-3dc0-43d8-b355-166dbbf122b0,2022-09-19,India,-1.12,406.65,Tornado,9834871.5,3479626
68b5da3a-6f55-4cd7-8187-998b53879a1b,2012-04-07,India,-0.54,374.03,Wildfire,5816272.64,186574
be985827-0de8-4614-affc-3ae7c40938d7,2008-06-28,India,-0.59,360.52,Tornado,3859980.37,4050781
5d41e9e2-7d8f-4a5c-9fd0-839bd082b315,2003-10-08,China,1.68,361.94,Hurricane,3623503.65,4661719
1db4ec68-d13f-45bb-853b-ee3d57ccb99c,2012-10-03,Canada,-0.6,402.09,Hurricane,8619875.0,1636414
b8afb7b6-e371-403e-9fa9-6ea59bfa3541,2015-03-28,Australia,0.16,398.54,Flood,3101102.93,959149
2894e55e-4eed-4ede-b9de-8925fe41b4ba,2009-05-19,France,0.5,358.62,Tornado,4235593.79,4122337
1e85279d-b66c-4b6f-b674-9b2e28ab36b4,2005-04-04,Australia,0.5,389.45,Hurricane,9199531.79,2803136
9a3e89ac-a05c-469f-9821-e70126cdac4c,2017-04-10,India,-0.56,403.77,Flood,3117699.25,4784320
3e47dba5-3ba5-4c77-b748-1f43c8632d00,2011-07-28,Canada,-0.86,375.87,Wildfire,1738141.95,1925457
6c3c1edf-54da-492f-bfca-1d4ad82496b8,2023-09-19,Canada,1.09,419.38,Wildfire,2346808.25,4773663
1cac5aec-2b89-49f2-bc73-ad0c2f52a054,2014-08-10,Brazil,-0.27,371.87,None,4144963.4,2985914
6dbfb973-68bb-4dd0-9cff-2dbf7f19a927,2012-07-19,Germany,-0.84,399.93,Flood,723418.99,4596607
29dd3949-8b68-459c-bae1-f474a3afdbb9,2022-10-05,Canada,1.42,419.47,Hurricane,3168880.91,3202701
5eb29192-4db0-4e70-b971-289f9e12ce76,2009-08-05,India,1.41,353.67,Wildfire,6095659.07,4597352
18234d83-de7e-4e43-a3b8-42de23f841cc,2014-11-09,USA,-0.69,360.62,Hurricane,3716112.71,948952
10b3f3b3-7fca-490c-bf78-d412e7bc8aaa,2003-01-12,Brazil,0.51,407.13,Flood,3621851.88,3904611
4e4ee156-61f6-4499-97c4-b2dbe8acc25c,2010-12-19,France,0.49,363.63,Hurricane,3031107.35,3636884
9642ae0f-9fc3-411c-bb88-57ce0405220b,2018-04-25,India,0.54,358.49,Heatwave,9909234.04,3055115
6cb0d620-83ee-4167-b327-c225a4be915e,2011-08-21,USA,-0.05,373.78,Heatwave,4991558.9,2498927
4674e5f5-cc2f-454a-8883-1670be32199c,2020-06-30,Russia,0.97,417.92,Drought,5437622.45,2077220
27da8603-df8d-418c-b1a1-b70f173a183c,2016-03-11,France,1.25,388.45,None,1546171.59,1258631
fde1e44e-cb41-45b1-83fc-2c2ce2ed6b7a,2019-07-03,Australia,0.9,398.53,Flood,3294846.19,4135142
a68a547b-d9d7-4b60-abf8-8581e5647690,2003-11-09,France,-0.27,371.14,Flood,5539765.2,4918756
e4800dfc-3b84-4a57-9e0f-103763a09666,2004-03-20,Brazil,-0.88,378.43,Flood,5584886.67,1267272
095a35fd-853e-4ccc-9c9f-fe0c93b48d77,2019-07-07,Brazil,-0.67,392.74,Hurricane,2439829.02,1930967
4d2714a9-ed6f-48bd-9c50-74033378c358,2004-12-02,Canada,-0.15,393.52,Wildfire,1717372.79,131022
4728f868-bd65-4dcf-915d-229ff826ba92,2018-11-12,China,-1.53,352.94,Hurricane,2384182.93,2906478
49cfd069-94c1-4d40-a426-5104f29a2a74,2007-12-11,Australia,0.89,368.88,Tornado,1354025.38,3879513
baff013b-c130-4319-b555-8a33d4110bc2,2004-09-03,Russia,-0.94,385.66,Hurricane,1848026.48,4192378
d7ecf2d1-229e-4a30-b103-844d45414eab,2004-12-01,India,1.54,409.56,Heatwave,2218825.42,135287
521efead-3ba4-43df-bf7d-80c392d6567e,2023-01-06,Australia,1.6,414.21,Heatwave,7880683.41,3175433
2f512038-12a2-423a-b407-ad5831770418,2019-07-02,Australia,0.01,354.22,Tornado,3918554.12,4988576
a28f1dd4-a3ca-4db5-bbb8-c2b3294f36c0,2017-03-31,France,-0.87,415.91,Flood,5695057.41,4035723
249baf03-7c68-4003-b6ef-a43c3b4c0adc,2016-08-16,Australia,0.2,416.86,Wildfire,3923812.47,2987609
03ba6f3b-5370-493f-98c5-0fa4c65c0e54,2017-06-09,Brazil,1.18,356.27,Heatwave,27487.36,1199275
18e7c5db-90d8-4e73-8487-35b18639b71d,2009-01-15,Japan,-1.24,402.39,Flood,3367632.74,1643066
3d32434f-069d-4280-835b-d3e95a939aec,2007-03-17,Brazil,-0.71,392.81,None,5529595.42,408630
2d0da5b8-091a-496e-b043-f4f6b5fef6e6,2006-08-03,Canada,-0.8,368.01,Hurricane,5613492.6,491206
9d5cb0af-ffc7-4098-8714-d766847b2ff1,2009-05-18,Brazil,-0.85,368.9,Heatwave,372783.02,404960
1e1c2da1-298b-4ae1-a0ba-b50b4031c55b,2004-06-29,Russia,-1.68,361.68,Hurricane,7789503.14,2843831
6d2f9052-ea29-488b-9106-682fdd7d3c34,2010-11-15,Brazil,0.77,393.72,Tornado,2357728.05,1903223
18c6bb2c-901f-464f-97a4-894e55a69b52,2019-01-20,USA,-0.63,358.55,Flood,5884733.61,2103419
9dcb021d-9251-46b4-9081-6a076134a5e7,2020-11-20,USA,-1.41,400.39,Drought,3344994.61,1332166
fc675bb2-1c01-40d8-aa98-aef18813abe2,2006-03-13,Germany,0.21,382.37,Hurricane,2789226.69,1024341
b10a4863-97c4-4bf7-96f8-3606ca8145cb,2014-03-21,Brazil,1.22,368.11,Wildfire,8390628.04,2361659
3f1b1951-8eac-46b1-a0f5-f3f7c9a61c25,2022-01-09,India,0.08,351.84,Hurricane,2330338.85,2146125
7dc9234f-99a7-4d3b-aab9-e5b71d3af482,2001-05-24,India,-0.93,354.72,Hurricane,436452.99,1340244
29ffabbf-f836-4f9c-a7d2-3f900a7704ed,2018-11-29,France,0.77,412.44,Wildfire,9661278.95,2951791
547d9290-6f3d-41ea-8b48-635930cdb0ce,2004-09-07,Germany,-1.87,366.1,Wildfire,8133781.42,3927091
2bc4c2da-080a-4496-9f50-779e22192904,2005-03-21,Canada,0.04,418.07,Tornado,2794089.33,2370830
d115fec8-3bbb-4399-95d3-6e67e90795dd,2015-01-23,Russia,-1.83,357.15,None,8657322.86,1875443
c75bbe42-0f89-4efe-950e-2bb421a1741f,2012-09-01,Russia,-0.62,403.5,Heatwave,7108177.18,4538294
2690003a-574a-44e4-b10c-5cbad0a11496,2013-03-09,Russia,1.46,371.87,Heatwave,129746.53,3650850
a0852a14-fc56-4f10-88c6-d260c9d9b0a0,2022-08-21,Japan,0.92,351.29,Hurricane,352789.35,2330469
815f6571-2790-4354-9c21-6ce4c4f74503,2005-05-09,Australia,-1.9,415.97,Wildfire,825095.8,1971864
aa5db0cf-003c-4483-afcc-5dcab1933446,2014-02-15,France,1.81,361.44,Tornado,116446.67,4786050
a501615a-574d-43ed-92a7-14c99219bc1a,2003-03-22,China,-0.73,366.85,Heatwave,906538.74,2691246
32eb4444-3d1f-409d-815a-1935a1c2bcea,2007-05-14,France,1.92,382.84,Flood,4080374.72,3637572
e779c0bd-1bf3-4b06-b981-5f47c7c89f2d,2007-01-18,France,-0.69,368.96,Flood,2602319.73,4481216
c81e2d39-a276-48be-8bc8-67abc0b4d780,2007-06-12,Canada,-1.35,411.67,Wildfire,4259221.49,1345779
c70174d2-7ade-4485-93ec-f890e1807272,2008-05-22,China,1.33,355.6,Wildfire,5309654.6,469412
6aef7a8f-87bf-4916-8015-aefaacf6068c,2002-03-19,India,-1.19,390.56,Hurricane,9423762.79,670635
c85b8461-261f-402d-848f-70a1ce6db2a9,2015-12-29,Brazil,-0.87,400.46,None,2357908.84,4850137
fa985019-b6df-45f6-9320-1c849f8c1880,2003-03-27,Brazil,1.88,358.23,Drought,6851161.04,993347
dd592986-8163-4b53-aca9-5267b1112682,2022-10-24,Japan,1.64,377.36,Wildfire,4515132.93,761896
204619a1-e5e6-4026-a29b-f185d2c7234d,2013-12-27,Australia,1.97,408.43,Heatwave,3439721.84,2305075
82996df6-b502-43f4-9c67-3f9151a0ea9f,2019-03-04,China,0.85,372.09,Drought,7270669.25,3955786
4b05a9f6-f3ea-4d68-90d8-12be418e5e3e,2011-05-31,Canada,-1.49,362.73,Heatwave,8276009.82,3069238
747f1f95-d089-42cd-8360-b9582e0a84ad,2014-06-14,Australia,1.05,354.62,Hurricane,4925539.81,640733
0dda07be-850b-4810-937b-078f8f2096b9,2003-08-20,USA,-0.78,385.12,Drought,219955.13,1390897
c293d07e-35e1-4888-b626-410648fab79e,2016-01-16,Japan,-0.15,372.33,Drought,2999985.36,696854
fcb18165-9d16-4715-bd49-4ca03b923cfa,2008-07-10,USA,-1.54,413.72,Drought,5442214.67,2778966
8e71c228-b672-42c5-9329-b75bc6dc28c2,2006-05-09,India,-0.71,384.7,Flood,7032602.4,225026
9df56c77-53b7-4b5f-a80c-52e5151d8b96,2012-12-19,China,1.56,376.96,None,5530857.4,2658530
c8efe7ef-e804-4af1-9047-e3e7bccabb39,2010-07-10,Canada,1.63,387.7,None,466642.97,1021939
b69c2b6a-92d4-4684-b133-bd8050d90771,2018-09-21,Japan,-1.2,418.08,Flood,944331.57,3055490
75afc049-779a-46ea-967a-738a9d770c74,2018-12-22,France,-1.14,394.92,Tornado,5708528.39,1891847
aa15cfc2-1b05-4e1b-a56f-f95e9565ded5,2017-06-25,Germany,0.82,402.04,Tornado,2824639.07,2346705
8d62fe08-0f20-4390-aa99-c3ea6d1fe5d9,2020-07-30,Russia,-0.01,388.29,Tornado,5999213.07,2139088
98f5f270-70bf-493d-a936-fa95afbbabb3,2022-08-16,France,-1.45,371.05,Drought,6920998.43,3828990
ccddf728-751a-449a-a751-f8d2247bdf84,2016-07-03,Germany,-1.21,395.71,Drought,2219251.9,4295927
705fdbc8-7890-4b80-b39a-2777b51885b7,2023-07-05,Russia,-0.65,415.1,Tornado,5641411.74,1225055
5eb63eb3-54b4-42c4-9d59-8bef7ddb3377,2021-05-10,France,0.7,406.55,Wildfire,1948254.86,1714929
05214303-08f1-42f4-bdf1-fea57e4e541b,2011-09-22,Canada,1.81,368.56,Tornado,1695797.53,255844
e5d551f5-7d73-4763-ae1b-164fb0964411,2011-02-12,France,-0.96,373.14,Hurricane,5694944.23,4731986
ce69abf3-0319-46c6-90b8-9829b10810fd,2009-03-28,Russia,-0.7,355.6,Wildfire,4721561.53,4508328
749cf2d3-5550-4540-abc5-1080cc348761,2010-11-06,Russia,-0.04,395.26,Tornado,4996481.51,4525023
185563d7-12f8-431e-bb22-49642c387b33,2012-11-06,France,0.33,412.41,None,8269887.27,4982028
84b4ef01-9dd6-44a5-a1dc-a55bbbc146e1,2022-02-01,India,0.14,355.9,Drought,2915700.88,3677731
a7349d0d-61f5-4710-a2c9-1dba8c024dff,2014-06-04,USA,-0.63,350.23,None,6320545.19,2952585
0a38d90e-a938-4e6d-ae66-f29cbfcdfe19,2009-09-09,India,0.54,389.03,Hurricane,5006040.73,2095807
a488d320-270c-4b94-b875-b6e6804977c1,2019-10-25,Germany,-1.4,375.6,None,6605306.48,2719782
5112946a-dcdd-4873-98d9-b0d778a142df,2014-09-27,Germany,-1.14,366.71,Drought,3044015.36,4338613
b9c354f2-df1a-496f-8c1f-244229a43b11,2018-01-26,France,-0.86,399.03,Flood,4576120.0,531531
1d0397a4-cee1-4dcd-bbda-a427de5af13a,2001-01-29,Russia,-0.46,401.81,Heatwave,184572.6,3262317
5b669931-0e5c-4b70-86ed-7147e63194dc,2021-04-18,Germany,-1.32,362.65,None,8191778.79,3328131
35060ebb-43ce-4390-99f3-2951eface839,2013-03-02,Russia,-1.07,378.61,Drought,9876394.84,2702731
e5e9f98d-766d-4fc3-b9ba-f4270e295e92,2018-12-25,USA,1.41,418.69,Tornado,9122664.96,283924
0c3e750e-92c3-459d-ad27-d0b617287ba8,2015-08-28,India,1.84,383.76,Hurricane,6670863.4,1825454
266d7e6d-0400-46f5-81e7-4decbcb53e26,2021-08-31,Russia,-0.85,362.87,Drought,9689904.26,3791236
03b5148f-553b-44a6-a4ca-0119ad10a193,2008-09-12,France,0.45,358.11,Heatwave,3067233.9,2607932
d3d431a9-96ad-4add-bcbc-5ffbb8e22f76,2001-12-20,India,0.38,413.87,Hurricane,5086836.79,2795902
20b7cea0-f121-46c2-b3c6-65b4ff9d8eff,2016-09-22,India,0.31,367.84,Tornado,5367812.16,2680710
0d3790cd-f109-471f-983c-294e69599acc,2012-05-04,Canada,1.78,406.32,Tornado,2496014.85,1788659
ad6ecc2c-ce52-45b5-ba66-f920ed087f61,2001-09-08,France,1.58,409.08,Heatwave,9156116.74,2518004
c2674335-2ffb-4abe-bd7e-d18ef9ff0cee,2023-02-14,France,1.67,391.01,Flood,24589.33,2798986
430eaae5-00fd-47d3-abc4-b6227f1716d3,2003-07-18,India,-0.66,412.58,None,9469652.99,3806706
634ead89-baaf-469c-a87e-e502cd10dab5,2004-09-27,India,-0.25,413.37,Drought,6653339.17,18076
720f683e-18df-4eb3-b428-032985c94663,2006-09-15,Russia,-0.28,372.32,Drought,507062.09,319385
f0ccb3fb-f866-4ca5-8144-715c529abc88,2010-03-28,China,1.8,371.47,Flood,8200892.97,787135
5950afa7-bc89-4157-bb93-edf39c81308f,2016-10-23,China,-1.87,375.08,Flood,7099275.56,2385366
84c970d9-28d8-4175-beb8-d0fd610543aa,2004-09-16,Japan,-0.7,406.83,Wildfire,1328479.59,1129077
b31e4d8d-ca65-4e67-a555-5b6b29afea4f,2008-08-13,France,1.51,366.81,None,4237241.85,2798807
11ca5fa9-3aa1-4ba5-81e4-1a1408498232,2002-04-19,Germany,-1.37,392.89,Drought,29830.66,3666351
e6bdc69e-2e3c-48ea-946f-dbf07894389a,2006-01-17,Australia,0.87,360.04,Wildfire,4642103.65,2597282
353a3e50-860e-4eb7-bcab-4c295852bd65,2008-09-13,Australia,-1.51,390.68,Tornado,7749538.46,3859389
a8936f91-fd21-4705-a7e2-5adf5614e9aa,2007-12-24,USA,1.86,411.61,Wildfire,8128529.21,2023471
1750d536-5be5-4ba0-8ee7-7e2f465baa44,2011-03-08,France,1.49,363.49,Heatwave,5642820.14,849711
18c59cac-aacb-4f92-90e7-d31328bee7d4,2001-04-30,Brazil,-1.23,391.46,Drought,4097440.4,187222
986982e5-ace3-4eda-a602-42614cee54f7,2004-01-11,France,1.05,408.06,Heatwave,2501835.76,4843432
6804601e-aa42-4671-841c-31f32be5aabe,2017-10-16,USA,0.48,362.32,Wildfire,4803549.25,1789487
87699417-32cb-4b87-a653-40e84c53542a,2013-06-12,Russia,0.74,385.64,Heatwave,6484617.08,690124
31a5806d-4b10-4cdb-a1d4-8cf1fe1c2cb5,2004-06-01,France,0.89,414.95,Drought,7125503.96,4369930
0200719d-6d96-45fb-be87-507dca02d500,2022-01-07,Canada,-1.16,419.46,Flood,7296553.19,2437304
ec4f3654-926f-431f-adef-31b6ac5e3f6e,2020-04-29,Germany,0.66,389.41,Wildfire,3275131.98,1585735
53056ab1-1b36-4058-bcdf-2961335b78a1,2022-04-28,Germany,-0.36,415.1,Hurricane,4738775.75,4990679
5dc2c82d-2cdc-49f0-b1d1-6847bb5b0f7b,2002-05-06,Japan,0.24,350.33,Flood,1304160.44,3541606
f705a447-6d3e-40ae-a21d-b4acf1091b7a,2008-02-10,Germany,1.99,388.28,Tornado,7937809.52,4019868
e876a3ac-1378-4754-b9a2-41a15142858f,2007-02-21,Canada,1.25,385.84,Flood,167634.07,4354324
92fadce6-8bb7-41e6-9f80-1031794cdd49,2009-02-03,Canada,1.61,408.67,None,7448863.37,3365652
2a1bf3ef-d5ed-4700-9a2a-d4b06b1e3ac3,2011-06-12,China,-1.73,394.55,Wildfire,6869440.38,2714237
74d879fc-1e4f-4772-8415-ca2c786cc214,2013-07-26,Brazil,0.24,396.4,Hurricane,4117889.32,4501996
7f75b942-5228-44e6-acff-8ff3d4feac17,2019-07-24,India,1.05,415.36,Drought,5330997.45,1537911
027f28ab-d417-491e-b67c-8bc0afe193fc,2018-05-22,India,1.16,394.77,Flood,8529041.4,2986932
4876ee15-ee18-499b-ae82-d648e6465aff,2017-03-30,India,1.57,355.31,Tornado,7115299.71,702146
8b31de59-eed1-4e79-a10b-3b84708c9646,2004-08-25,USA,-0.76,387.64,Heatwave,3212942.31,1997459
6f079d49-b03e-428a-aea2-9e523222ac13,2018-05-02,China,-1.75,383.51,None,8037473.03,4651255
47f26b2e-039e-409a-9803-0110cf012565,2009-06-08,India,1.4,376.68,Flood,4878090.52,3750514
8724958c-9739-44ce-8998-61215cc37e15,2008-05-27,Russia,-1.08,353.2,None,186558.86,2051314
fcbd3b15-1dc2-408c-83c1-5c203a1838a5,2007-04-12,Canada,1.41,351.72,Heatwave,801803.88,558383
f7c3000f-cd28-45a4-9735-0f36b5b13806,2013-03-14,Canada,0.55,352.45,Tornado,3308052.3,3034743
a3a40ab0-0b44-436a-80a3-a675f1288d00,2002-06-17,Australia,-1.83,380.4,Hurricane,1612801.29,1786357
f857c313-7cb3-4a4c-b28f-5d12d93c272f,2006-04-06,France,1.44,394.78,Tornado,6263763.7,2353963
f4a0b5e4-8df7-4af8-ad5b-ddc01776f3ea,2012-08-06,Canada,-0.99,376.81,Tornado,5907830.65,2081878
4119ef41-d430-4884-ac28-24618ad9462f,2009-09-02,Brazil,-1.82,391.62,Tornado,9372386.33,3661602
5dad6461-a7ce-41e2-875a-3084da415f5e,2003-05-04,Russia,1.78,399.75,Flood,3271214.99,3559623
63b3ab54-7b08-4123-9456-4e0ef58c0a47,2022-07-13,Germany,-1.12,363.11,Flood,3539214.53,2249794
1e815cbb-1d3c-401e-85c8-b60e5b5d905e,2001-12-08,India,-1.2,356.68,None,6996842.03,3757566
200c169d-153b-4283-8f1b-e13a56ebd8fb,2011-06-16,China,-0.15,355.14,Drought,5981972.67,4549600
368dea85-e1ae-4863-b39a-20832b30d920,2021-10-30,France,0.98,369.61,Drought,80643.95,4584175
366e5476-fbbf-474f-93b6-19b23454ff4d,2007-06-06,Australia,0.52,406.44,Heatwave,1487717.41,1053386
e35a90d6-ce83-4bf2-83f9-12c05f301df0,2012-03-16,France,0.42,392.84,Hurricane,6980621.58,52733
b724966f-d6c2-4d04-ad34-dee8a1590074,2003-04-30,China,-0.05,378.89,Tornado,5467958.19,1155928
541a983f-1e39-48a6-ab31-97fe7b5c13fd,2015-08-30,Russia,-1.51,375.91,Wildfire,7682119.42,262038
d2d3ddf0-14d5-4c66-98ff-dc185e019a3b,2018-12-04,Japan,1.91,371.07,Heatwave,6321428.73,1597290
0ca8e9dc-cfce-4be2-b0ae-d61b0524bea3,2003-10-25,Russia,1.59,357.77,Wildfire,4593051.68,3444189
8cacad1f-7bcd-4987-a465-88a4b8fec7df,2023-11-13,Russia,-1.05,401.69,Tornado,4137414.75,1458050
ca81c87d-34c1-42d2-9019-eb907baf9f05,2020-06-19,Brazil,1.64,390.51,Hurricane,6184863.74,1909303
fb9f3541-d8a5-45e5-a218-05e68e2500aa,2013-11-26,China,0.13,387.84,Drought,3203847.17,1844733
7fd60e39-d646-47de-848c-c31a06b5f391,2023-07-01,Japan,-0.78,374.05,None,4780144.76,1179098
